matchId,blue_wins,blue_kills,blue_assists,blue_deaths,blue_wards_placed,blue_wards_kills,blue_dragon_kills,blue_herald_kills,blue_tower_kills,blue_inhibitor_kills,blue_total_gold,blue_average_lvl,blue_total_exp,blue_total_cs,red_kills,red_assists,red_deaths,red_wards_placed,red_wards_kills,red_dragon_kills,red_herald_kills,red_tower_kills,red_inhibitor_kills,red_total_gold,red_average_lvl,red_total_exp,red_total_cs
NA1_4187620050,True,6,9,9,19,4,0,0,0,0,17875,7.2,19377,267,9,7,6,17,1,1,0,0,0,18532,6.8,19338,263
NA1_4187620718,False,3,3,6,16,4,0,1,0,0,17137,7.2,18836,327,6,7,3,16,5,1,0,0,0,18261,7.6,20859,339
NA1_4187623622,False,6,9,12,21,4,0,0,0,0,18141,7.2,19087,298,12,9,6,20,4,1,1,1,0,22124,7.6,21695,319
NA1_4187629792,False,13,14,10,28,3,0,0,0,0,21139,7.6,20617,313,10,12,13,16,4,1,1,0,0,19561,7.2,19756,298
NA1_4187638749,True,9,17,4,17,7,0,1,2,0,22805,7.4,20987,331,4,7,9,22,3,0,0,0,0,16329,7.0,17913,230
NA1_4187639077,True,11,14,9,17,1,1,0,0,0,20501,7.8,21494,314,9,9,11,16,5,0,1,1,0,20547,7.4,21115,330
NA1_4187641363,True,8,11,8,18,4,1,0,0,0,18770,7.4,20514,310,8,9,8,18,7,0,1,1,0,20394,7.4,19334,320
NA1_4187645520,False,4,5,9,17,6,0,1,0,0,17072,7.2,19884,313,9,14,4,18,8,1,0,0,0,20695,8.0,21871,357
NA1_4187646326,False,10,16,11,20,2,0,1,0,0,18540,6.8,17941,241,11,11,10,20,3,1,0,0,0,21252,7.4,21693,322
NA1_4187647622,True,11,6,11,16,1,1,0,0,0,19975,7.8,22229,336,10,10,10,15,4,0,0,0,0,18642,7.6,20720,277
NA1_4187654209,False,6,9,8,17,5,0,1,0,0,17576,7.2,19453,283,8,10,6,17,5,1,0,1,0,21254,7.6,21282,326
NA1_4187659672,True,8,9,11,26,5,1,0,0,0,18014,7.4,19934,278,10,15,7,19,3,0,0,0,0,19797,7.4,20274,317
NA1_4187661962,False,10,11,7,15,2,1,0,0,0,20150,7.8,21271,338,7,5,10,16,2,0,1,0,0,18755,7.4,20348,293
NA1_4187662561,False,3,6,9,18,7,0,0,0,0,16583,7.0,18865,296,9,4,3,21,5,1,1,0,0,20652,8.0,23357,370
NA1_4187664667,False,7,5,8,14,8,0,1,0,0,19037,7.4,20278,298,8,8,7,16,1,0,0,0,0,19946,7.8,21785,333
NA1_4187669957,False,6,6,12,16,2,0,1,0,0,17737,7.4,19372,289,12,11,6,17,2,1,0,0,0,20424,7.4,19806,270
NA1_4187711137,True,10,9,10,19,5,0,0,0,0,19623,7.4,20425,313,9,9,9,18,3,1,0,0,0,20399,7.8,22129,310
NA1_4187717522,True,4,5,5,19,2,1,0,0,0,17660,7.6,21065,302,5,6,4,19,3,0,1,0,0,18202,7.2,19294,309
NA1_4187719618,True,10,10,6,14,6,0,0,0,0,19947,7.6,22139,323,6,7,10,16,3,1,1,0,0,19014,7.0,19008,299
NA1_4187721563,False,4,3,11,16,3,0,1,0,0,17876,7.4,20511,352,11,19,4,19,4,1,0,0,0,19957,7.6,20781,270
NA1_4187723041,True,4,3,8,17,0,1,0,0,0,15875,7.0,18647,266,8,6,4,15,6,0,0,0,0,19352,7.8,21583,328
NA1_4187728300,True,6,7,5,20,7,0,0,0,0,17934,7.4,20390,314,5,5,6,22,6,1,1,0,0,18824,7.6,20771,342
NA1_4187734425,True,4,4,7,17,5,0,1,0,0,16921,7.2,19247,302,7,8,4,17,6,1,0,0,0,18626,7.4,20497,299
NA1_4187734519,False,6,5,11,20,2,1,0,0,0,17251,7.6,20327,271,11,6,6,11,6,0,0,0,0,20427,7.8,21410,302
NA1_4187735694,True,11,14,4,15,5,1,1,2,0,23219,7.6,22025,332,4,3,11,15,2,0,0,0,0,16831,7.2,19473,299
NA1_4187736012,False,10,8,11,17,4,0,1,0,0,20209,7.6,20571,283,11,14,10,12,2,1,0,0,0,19404,7.2,18723,259
NA1_4187737720,True,4,1,6,19,7,0,1,1,0,19111,7.2,20631,347,6,4,4,22,1,1,0,1,0,19074,7.6,20831,343
NA1_4187739876,False,7,5,8,20,9,1,0,0,0,19076,7.4,19872,334,8,8,7,18,5,0,1,1,0,21053,7.6,20187,324
NA1_4187744366,True,9,9,3,20,9,0,0,0,0,19991,7.6,22542,341,3,4,9,24,8,1,0,0,0,17160,7.0,18495,293
NA1_4187751269,True,11,8,3,13,3,0,1,0,0,20097,7.8,21982,310,3,3,11,21,1,0,0,0,0,17455,7.6,19918,287
NA1_4187753098,False,4,4,9,14,2,0,1,0,0,18418,7.4,20079,334,9,13,4,13,3,1,0,0,0,19673,7.6,20783,339
NA1_4187758419,False,4,3,10,18,3,0,1,0,0,17634,7.2,19981,303,10,9,4,16,2,1,0,0,0,21452,8.2,23176,360
NA1_4187759048,False,6,5,8,20,6,0,1,0,0,16680,7.0,18242,249,8,8,6,27,5,1,0,1,0,21760,7.8,20995,341
NA1_4187775837,False,0,0,4,17,2,0,0,0,0,15866,7.6,20382,339,4,5,0,20,6,1,1,0,0,18799,7.6,21917,371
NA1_4187777052,True,5,7,4,19,6,1,1,0,0,18576,7.2,19400,353,4,5,5,18,2,0,0,0,0,17067,7.4,19726,302
NA1_4187779114,True,12,10,4,18,2,1,0,1,0,22418,8.0,22441,332,4,1,12,13,4,0,0,0,0,17784,7.4,20502,321
NA1_4187780622,True,12,15,8,11,2,0,1,1,0,22231,7.8,21440,311,8,14,12,13,3,2,0,0,0,19220,7.4,20057,314
NA1_4187793645,False,4,4,6,18,2,1,0,0,0,18453,7.8,21584,332,6,3,4,15,2,0,0,0,0,18524,7.8,21122,323
NA1_4187795577,False,2,3,2,17,8,1,0,0,0,17480,7.4,21082,365,2,4,2,23,3,0,1,0,0,17027,7.6,20370,328
NA1_4187796706,False,13,15,23,13,2,0,0,0,0,19085,7.0,16973,141,23,22,13,16,0,0,0,1,0,26288,7.6,20694,260
NA1_4187796949,True,13,13,12,21,3,0,0,0,0,22097,8.0,22986,298,12,18,13,16,4,0,1,0,0,21039,7.6,20917,309
NA1_4187810933,True,16,15,14,23,3,0,0,0,0,22092,7.6,20785,303,14,20,16,13,5,1,0,0,0,20051,7.0,18001,226
NA1_4187812876,False,9,11,7,12,3,0,0,0,0,18375,7.4,20226,274,7,9,9,20,0,1,0,0,0,19226,7.6,20375,319
NA1_4187816270,True,11,10,6,19,3,0,0,0,0,20551,7.4,20801,301,6,11,11,22,6,1,0,0,0,17626,7.0,18702,295
NA1_4187816809,False,5,10,9,15,0,1,0,0,0,16131,7.0,18489,256,9,6,5,13,0,0,0,1,0,19889,7.8,21456,288
NA1_4187817748,True,12,16,8,18,3,0,0,0,0,21244,7.2,19729,286,8,11,12,16,5,1,1,0,0,18121,7.2,18500,278
NA1_4187817960,True,6,9,5,15,3,1,0,0,0,18058,7.2,20078,298,5,4,6,16,4,0,0,0,0,16827,7.4,19672,277
NA1_4187820103,False,6,6,8,14,6,0,1,0,0,18100,7.2,19556,322,8,12,6,24,5,1,0,0,0,18818,7.4,20260,290
NA1_4187824889,False,8,10,7,14,0,0,0,0,0,18263,7.6,21177,307,7,7,8,16,0,0,0,0,0,18593,7.0,19337,283
NA1_4187828438,False,6,7,9,17,1,0,0,0,0,18625,7.4,20052,305,9,15,6,14,5,1,0,0,0,19362,7.6,20502,335
NA1_4187833375,True,7,4,6,18,7,0,1,0,0,18944,7.4,20872,343,6,4,7,18,3,1,0,0,0,18129,7.6,20329,319
NA1_4187835770,True,14,13,10,14,1,1,0,0,0,20679,7.8,21310,287,10,11,14,14,1,0,0,0,0,20312,7.4,19916,298
NA1_4187842500,True,12,4,8,16,3,1,0,0,0,17689,7.2,19014,231,8,10,12,25,1,0,0,1,0,19894,6.8,17989,235
NA1_4187844294,True,10,8,10,16,1,1,0,0,0,20011,7.8,22425,305,10,9,10,13,2,0,0,0,0,19676,7.6,20805,269
NA1_4187845062,True,7,9,8,20,4,1,1,0,0,18323,7.2,19452,273,8,10,7,16,3,0,0,0,0,19453,7.6,20474,328
NA1_4187845589,True,7,8,7,16,7,1,1,0,0,17938,7.0,19335,292,7,7,7,19,2,0,0,0,0,19301,7.2,19775,292
NA1_4187846393,True,16,20,4,13,6,1,1,0,0,22018,7.4,20682,308,4,3,16,14,2,0,0,0,0,15390,6.6,16756,260
NA1_4187847532,False,5,5,8,15,3,0,0,0,0,18209,7.6,20910,325,8,10,5,16,1,1,0,0,0,19531,7.6,20599,330
NA1_4187851833,False,5,5,0,19,5,0,1,0,0,17611,7.6,21235,316,0,0,5,17,2,1,0,0,0,16670,7.6,20765,362
NA1_4187853592,False,11,13,8,19,3,0,1,0,0,20499,7.6,20676,346,7,9,10,16,4,1,0,0,0,18220,7.2,20279,296
NA1_4187853646,False,3,2,6,14,3,0,1,0,0,16205,7.2,19405,315,6,12,3,15,3,1,0,0,0,17889,7.4,19715,302
NA1_4187854270,False,7,6,13,18,2,0,1,0,0,18312,7.4,19670,272,13,14,7,14,7,1,0,0,0,21956,7.8,21421,309
NA1_4187855413,False,6,4,6,22,1,0,1,0,0,16989,7.4,18946,287,6,7,6,16,9,1,0,0,0,19033,7.6,20151,320
NA1_4187859661,True,9,14,8,16,7,1,0,0,0,21125,7.8,21882,344,8,7,9,19,4,0,1,1,0,20726,7.6,20777,311
NA1_4187859963,True,6,5,5,16,3,0,1,0,0,17750,7.8,20668,305,5,7,6,17,4,1,0,0,0,17317,7.6,19961,295
NA1_4187862838,False,9,7,3,15,4,0,0,0,0,18846,7.8,21815,306,3,3,9,18,0,0,0,0,0,17134,7.4,20951,327
NA1_4187866764,False,3,3,9,18,5,0,0,0,0,17077,7.2,18918,323,9,8,3,17,5,1,0,0,0,18149,7.6,20781,294
NA1_4187876587,False,9,11,7,17,5,1,0,0,0,19818,7.6,19844,323,7,8,9,14,1,0,1,0,0,18540,7.2,19667,334
NA1_4187899564,True,6,4,7,22,2,1,1,0,0,18733,7.4,19885,314,7,6,6,18,6,0,0,0,0,18309,7.4,20167,310
NA1_4187906768,False,7,3,12,15,2,0,1,0,0,18162,7.4,20524,301,12,14,7,20,2,1,0,0,0,21037,8.0,22655,335
NA1_4187909451,False,3,5,3,17,8,0,1,0,0,17601,7.6,21244,331,3,3,3,18,6,0,0,0,0,18306,7.6,21553,356
NA1_4187916426,False,12,8,13,12,3,0,1,0,0,18260,7.0,18365,221,13,8,12,16,1,0,0,0,0,19246,7.2,20051,223
NA1_4187916579,True,5,10,3,17,4,0,1,0,0,18599,7.4,20270,335,3,4,5,16,3,1,0,0,0,17004,7.4,20476,349
NA1_4187919099,False,4,7,7,19,2,1,0,0,0,17967,7.4,20162,325,7,6,4,19,8,0,1,0,0,19299,7.6,21324,322
NA1_4187923763,False,7,10,13,17,7,0,1,0,0,19462,7.4,18970,280,13,9,7,16,5,1,0,0,0,21766,8.0,21982,321
NA1_4187931984,True,5,4,6,22,4,0,0,0,0,17919,7.8,21576,332,6,6,5,17,5,0,0,0,0,18174,7.6,21202,303
NA1_4187934365,True,13,16,6,21,4,0,1,0,0,19879,7.0,17840,260,6,8,13,18,6,1,0,0,0,17809,6.8,18179,289
NA1_4187935253,True,14,19,4,16,0,0,0,0,0,21239,7.6,20888,303,4,3,14,11,1,0,1,0,0,16353,7.2,19024,250
NA1_4187935891,False,17,11,12,14,4,0,0,0,0,19899,7.6,20462,243,11,7,16,23,2,0,0,0,0,18390,7.4,18977,222
NA1_4187937153,True,14,9,9,19,2,1,1,2,0,22588,7.6,21630,301,9,12,14,16,7,0,0,1,0,20566,7.2,19249,279
NA1_4187939884,True,15,18,9,15,7,0,0,0,0,22952,7.8,21539,311,9,8,15,21,4,0,1,0,0,20339,7.6,22321,347
NA1_4187945442,True,4,4,3,14,4,1,1,0,0,17382,7.6,20801,334,3,2,4,16,3,0,0,0,0,17776,7.2,19680,339
NA1_4187952119,True,11,11,7,15,6,1,1,0,0,20280,7.6,21218,299,7,4,11,19,3,0,0,0,0,19746,7.4,21295,321
NA1_4187955971,False,4,3,2,19,8,0,0,0,0,17699,7.4,20905,324,2,4,4,22,4,0,0,0,0,15731,7.0,18279,276
NA1_4187956366,False,3,1,8,16,4,1,1,0,0,16422,7.2,18947,298,8,10,3,19,2,0,0,0,0,20242,7.4,20537,339
NA1_4187968621,True,2,1,4,16,2,0,1,0,0,17353,7.4,20604,359,4,6,2,14,3,1,0,0,0,18142,7.6,21015,345
NA1_4187970502,True,11,13,9,20,6,1,0,0,0,20126,8.0,22810,305,9,7,11,13,6,0,1,0,0,18407,7.4,20888,277
NA1_4187972560,False,6,8,7,25,5,0,1,0,0,17500,7.2,19508,294,7,5,6,20,4,0,0,0,0,19756,7.6,21120,372
NA1_4187979029,True,5,3,8,21,2,0,1,0,0,18052,7.6,20368,335,8,9,5,16,6,1,0,0,0,18643,7.4,20557,314
NA1_4187983756,False,13,13,12,17,1,0,0,0,0,20472,7.4,19814,262,12,10,13,14,3,1,1,0,0,19914,7.2,19083,254
NA1_4187984726,True,3,2,1,19,8,0,1,0,0,16836,7.0,18880,330,1,1,3,17,3,0,0,0,0,15608,7.0,18338,304
NA1_4187989686,True,10,6,5,14,5,1,0,0,0,19463,7.8,21998,300,5,4,10,16,2,0,0,0,0,16306,7.0,18918,248
NA1_4187993325,False,4,5,14,13,2,0,0,0,0,16425,7.0,18577,255,14,15,4,18,3,1,0,0,0,21688,7.8,22213,328
NA1_4187997027,False,4,6,1,23,2,0,1,0,0,17756,7.4,20575,352,1,2,4,18,4,1,0,0,0,17139,7.8,21343,388
NA1_4187999379,False,8,7,18,20,1,0,0,0,0,18542,7.2,19414,276,18,21,8,14,3,1,1,0,0,23184,8.0,22355,317
NA1_4188006346,True,9,11,8,16,6,1,1,0,0,20058,7.4,20783,335,8,14,9,21,3,0,0,0,0,19996,7.4,19747,314
NA1_4188008062,False,12,13,4,18,0,0,0,0,0,20077,7.6,20592,298,4,7,12,15,0,1,0,0,0,16320,7.0,18364,283
NA1_4188012057,True,3,2,4,18,3,1,1,0,0,17676,7.8,21596,339,4,4,3,18,4,0,0,0,0,17876,7.4,19920,324
NA1_4188021730,True,9,8,3,12,2,0,0,0,0,18989,7.6,20841,282,3,2,9,18,0,0,0,0,0,16040,6.8,17740,273
NA1_4188024112,False,11,14,10,16,6,0,1,0,0,20836,7.8,21565,315,10,8,11,24,2,0,0,0,0,20211,8.0,22187,305
NA1_4188025171,False,5,2,9,18,2,0,0,0,0,17762,7.0,18927,303,9,7,5,23,5,1,0,0,0,19927,8.0,23120,313
NA1_4188028264,True,16,15,5,13,5,0,1,0,0,22325,8.0,22004,323,5,5,16,17,2,0,0,0,0,17429,7.0,18862,311
NA1_4188030620,True,10,9,8,15,2,1,0,0,0,19410,7.4,20926,287,8,7,10,13,2,0,1,0,0,18205,7.4,20228,283
NA1_4188036106,True,9,9,10,21,2,0,0,0,0,20728,7.6,21439,341,10,10,9,21,5,1,0,0,0,20146,7.8,22291,300
NA1_4188039266,False,5,4,3,16,2,0,0,0,0,18397,7.8,22008,317,3,2,5,18,0,1,1,0,0,16617,7.4,19378,304
NA1_4188043135,False,5,6,6,14,5,1,0,0,0,16736,7.4,19953,269,6,12,5,15,4,0,1,1,0,19975,7.8,22211,337
NA1_4188052132,True,9,9,5,17,1,0,0,0,0,19327,7.4,20353,334,5,3,9,14,1,0,1,0,0,16433,7.4,19871,292
NA1_4188052965,False,8,13,6,20,4,0,1,0,0,18902,7.4,19829,277,6,8,8,14,4,0,0,0,0,18451,7.4,20754,337
NA1_4188054163,True,12,15,9,20,2,0,1,0,0,21340,7.6,20688,296,9,3,12,18,7,1,0,1,0,20499,7.4,20930,297
NA1_4188054602,False,9,11,18,14,2,1,0,0,0,18505,7.2,18785,258,18,20,9,11,1,0,0,0,0,22222,7.6,22295,275
NA1_4188054801,True,8,13,4,17,4,1,0,0,0,18425,7.2,19888,264,4,5,8,15,8,0,1,0,0,18001,7.4,20199,322
NA1_4188056666,True,4,2,5,18,2,1,1,0,0,18161,7.6,21354,354,5,9,4,16,6,0,0,0,0,18155,7.4,19764,320
NA1_4188057701,False,4,3,10,18,4,0,0,0,0,16130,7.0,18503,283,10,16,4,20,3,1,1,1,0,22796,7.8,21266,335
NA1_4188060220,True,13,10,8,15,4,1,0,0,0,20771,7.8,21996,304,8,8,13,18,2,0,0,0,0,18322,7.4,19104,261
NA1_4188062668,True,2,2,6,17,5,1,0,0,0,17604,7.2,19857,361,6,6,2,19,3,0,1,0,0,18306,8.0,22621,324
NA1_4188066325,True,8,4,3,16,5,1,0,0,0,19317,7.8,20991,307,3,6,8,15,2,0,0,0,0,17694,7.2,19151,317
NA1_4188067155,False,3,2,7,19,1,0,1,0,0,17982,7.4,20084,333,7,2,3,12,5,1,0,0,0,18833,8.0,22122,333
NA1_4188073008,False,5,9,2,18,5,1,0,0,0,17764,7.4,19806,280,2,0,5,29,5,0,0,0,0,16572,7.4,20110,338
NA1_4188073015,False,3,5,10,20,9,0,0,0,0,17733,7.2,19651,347,10,12,3,28,6,1,1,0,0,20744,7.8,21899,334
NA1_4188074935,False,2,2,4,22,7,0,0,0,0,18472,7.6,20518,362,4,6,2,20,5,1,0,0,0,17121,7.2,19431,293
NA1_4188079891,False,2,2,6,16,3,0,0,0,0,17209,7.8,21256,327,6,5,2,14,2,1,1,0,0,19170,7.6,22123,346
NA1_4188080836,True,6,4,9,12,4,0,1,0,0,17228,7.2,19221,281,9,6,6,18,0,1,0,0,0,20571,8.0,21697,323
NA1_4188104172,False,7,7,12,14,3,0,0,0,0,18765,7.4,19977,298,12,12,7,16,4,1,0,0,0,22515,8.0,22521,364
NA1_4188115083,True,6,5,11,15,5,0,0,0,0,18719,7.4,20266,296,11,13,6,15,3,1,0,0,0,20262,7.6,21251,315
NA1_4188117302,False,7,6,4,13,3,0,0,0,0,17202,7.2,19454,263,4,8,7,17,2,0,0,0,0,17196,7.2,20257,292
NA1_4188119976,True,7,7,10,14,2,0,0,0,0,19522,7.4,20510,314,10,12,7,13,2,1,0,0,0,19164,7.0,19809,278
NA1_4188127373,False,8,9,9,15,6,0,0,0,0,18510,7.6,20832,272,9,10,8,24,3,1,1,0,0,20538,7.6,21688,322
NA1_4188127833,True,3,4,4,20,4,0,1,0,0,18086,7.2,19978,307,4,5,3,19,6,1,0,0,0,17928,7.2,20417,343
NA1_4188133147,False,8,12,4,15,4,0,0,0,0,19904,7.4,20684,344,4,5,8,20,2,0,1,0,0,17794,7.4,20492,321
NA1_4188134393,True,8,7,5,19,5,0,1,0,0,19335,7.6,21032,351,5,8,8,19,2,0,0,0,0,17895,7.0,17612,270
NA1_4188136771,True,9,13,7,20,4,0,1,0,0,21632,7.8,21817,340,7,8,9,19,3,0,0,0,0,18543,7.6,19867,262
NA1_4188141455,True,4,4,3,19,11,1,0,0,0,17795,7.6,20850,344,3,4,4,28,7,0,1,0,0,18512,7.6,21680,379
NA1_4188147172,True,11,8,4,17,4,0,1,1,0,20380,7.8,21150,329,4,6,11,17,1,1,0,0,0,16650,7.4,19103,308
NA1_4188148112,True,5,3,2,17,2,1,0,0,0,17757,7.8,22353,357,2,0,5,14,2,0,0,0,0,16530,7.0,18140,312
NA1_4188150366,False,8,6,6,18,3,0,1,0,0,18730,7.8,21937,318,6,7,8,20,1,1,0,0,0,18834,7.6,21232,310
NA1_4188150519,False,7,9,9,16,8,0,0,0,0,18929,7.6,21221,322,9,13,7,19,2,1,0,0,0,20149,7.6,21401,309
NA1_4188152735,False,11,12,9,18,3,0,0,0,0,20362,7.4,20211,307,9,10,11,21,4,1,1,0,0,20206,7.6,20665,293
NA1_4188153190,False,5,3,10,17,3,1,1,0,0,16829,7.2,18899,278,10,10,5,14,3,0,0,0,0,19174,7.8,20884,279
NA1_4188153905,True,8,10,2,13,5,1,1,0,0,20525,8.2,22778,353,2,3,8,19,1,0,0,0,0,16542,7.6,20250,327
NA1_4188159517,False,2,3,10,16,3,0,0,0,0,15587,7.0,18312,296,10,8,2,19,4,1,1,0,0,21635,8.2,24092,369
NA1_4188159734,True,12,13,9,22,1,0,0,0,0,22167,7.6,20812,327,8,10,11,19,9,1,1,0,0,18953,7.4,19811,319
NA1_4188161610,True,14,13,5,20,3,0,1,0,0,22584,8.0,22228,338,5,5,14,17,4,0,0,0,0,17366,7.0,18988,324
NA1_4188163421,True,14,14,12,17,1,0,1,1,0,22570,7.6,20668,285,12,11,14,14,1,1,0,0,0,20386,7.6,21073,283
NA1_4188166124,True,10,8,13,10,2,0,0,0,0,18709,7.6,20289,242,13,11,10,27,0,0,0,0,0,21235,7.4,21654,299
NA1_4188174716,True,6,5,1,18,3,0,0,0,0,18548,7.8,21295,319,1,1,6,13,3,1,1,0,0,15357,7.4,19553,294
NA1_4188177470,False,2,3,8,13,2,0,0,0,0,17145,7.8,21043,331,8,16,2,13,2,0,0,0,0,18645,7.4,19235,269
NA1_4188182765,True,11,10,8,11,5,0,0,0,0,20090,7.6,20994,281,8,10,11,21,1,1,0,0,0,18461,7.2,18487,242
NA1_4188184728,False,14,12,7,19,5,1,1,1,0,21971,7.6,20990,289,7,8,14,19,8,0,0,0,0,18808,7.0,18413,275
NA1_4188191729,True,12,13,8,16,3,1,0,0,0,21251,7.4,19872,282,8,10,12,16,1,0,0,0,0,18105,6.8,18027,246
NA1_4188192815,False,7,2,15,15,1,0,0,0,0,18786,7.2,18763,286,15,16,7,16,4,1,1,0,0,22046,7.8,21232,272
NA1_4188194035,True,8,4,10,13,3,1,0,0,0,18038,7.4,20620,316,10,10,8,17,3,0,0,0,0,20782,7.4,20697,309
NA1_4188198209,True,8,13,5,15,6,0,0,0,0,19916,7.6,21725,322,5,6,8,22,1,1,0,0,0,17471,7.0,19057,290
NA1_4188201728,False,3,4,8,18,2,0,0,0,0,16454,7.4,19623,292,8,11,3,19,6,1,1,0,0,19725,8.0,22399,352
NA1_4188215478,False,7,4,1,17,2,0,1,0,0,18209,7.8,21823,316,1,1,7,18,5,1,0,0,0,16051,7.4,19702,294
NA1_4188215978,False,10,18,7,16,7,0,0,0,0,20163,7.4,20073,301,7,10,10,20,3,1,0,0,0,17934,7.2,18968,280
NA1_4188225527,False,3,4,18,19,1,0,0,0,0,15843,6.6,16345,231,18,25,3,19,8,1,0,0,0,24510,8.0,22216,317
NA1_4188229605,True,13,9,10,19,2,0,0,0,0,18837,7.2,19480,226,10,10,13,13,1,1,0,0,0,17928,7.2,19103,244
NA1_4188230039,True,5,5,7,19,2,0,1,0,0,18901,7.6,20767,324,7,9,5,16,2,1,0,0,0,18466,7.6,20996,321
NA1_4188230742,False,4,2,14,10,4,0,0,0,0,15903,6.8,17886,262,14,21,4,22,2,0,0,0,0,22494,7.4,20964,291
NA1_4188231202,True,13,15,2,13,8,1,1,1,0,22208,7.8,22273,333,2,2,13,21,3,0,0,0,0,17091,7.0,18317,285
NA1_4188234324,True,9,11,6,17,3,1,1,0,0,19206,7.2,19907,324,6,7,9,14,3,0,0,0,0,19665,7.8,21463,357
NA1_4188234854,False,9,6,5,14,3,1,1,0,0,19051,7.6,21195,304,5,5,9,20,2,0,0,0,0,18206,7.4,20237,310
NA1_4188237701,False,7,6,14,14,4,1,0,0,0,19697,7.4,20668,345,14,16,7,17,4,0,1,0,0,21954,7.8,21421,294
NA1_4188238634,True,7,13,9,14,6,0,0,0,0,18576,7.4,20016,318,9,10,7,17,2,1,1,0,0,19694,7.4,19965,300
NA1_4188240287,False,1,2,6,15,6,0,0,0,0,15957,7.4,19920,334,6,8,1,15,3,1,0,0,0,18793,7.6,21213,317
NA1_4188246620,False,10,8,11,19,3,0,0,0,0,21333,7.6,21413,315,11,11,10,14,2,1,1,0,0,19859,7.6,21085,321
NA1_4188251077,False,10,10,11,18,5,1,0,0,0,19677,7.8,21142,311,11,9,10,19,4,0,0,0,0,20782,7.6,20792,298
NA1_4188261133,True,7,8,7,14,3,0,0,0,0,18780,7.2,19443,283,7,9,7,21,2,1,1,0,0,18414,7.2,19641,289
NA1_4188262473,False,12,13,4,20,4,0,0,0,0,20315,7.6,21078,301,4,1,12,17,0,0,0,0,0,16550,6.8,17649,256
NA1_4188268427,False,6,3,7,19,2,1,0,0,0,16786,6.8,18166,282,7,6,6,17,7,0,0,0,0,18775,7.4,19727,304
NA1_4188268787,False,8,7,10,20,3,0,1,0,0,19672,7.2,19483,309,10,12,8,12,7,1,0,0,0,19507,7.4,20226,293
NA1_4188273613,False,8,9,12,18,3,0,0,0,0,18930,7.2,19961,308,12,14,8,19,2,1,0,0,0,20928,7.4,20977,309
NA1_4188279061,True,7,6,5,14,2,1,0,0,0,17728,7.6,19285,305,5,5,7,17,6,0,1,0,0,18149,7.6,20200,300
NA1_4188279835,False,5,2,8,14,7,0,0,0,0,17327,7.4,19494,294,8,8,5,23,8,1,0,0,0,18911,7.4,20509,321
NA1_4188281617,False,5,4,6,18,6,1,0,0,0,17006,7.2,19471,293,6,9,5,14,4,0,1,0,0,18166,7.2,20049,319
NA1_4188283836,False,6,6,8,17,3,0,1,0,0,18196,7.0,19304,338,8,5,6,21,3,1,0,0,0,18764,7.8,21319,288
NA1_4188284444,True,9,7,3,18,4,0,1,1,0,20718,7.8,22195,342,3,2,9,19,3,0,0,0,0,16546,7.2,19904,311
NA1_4188288068,True,8,6,6,13,2,0,0,0,0,19091,7.6,20902,268,6,6,8,15,2,0,0,0,0,16545,7.0,19364,254
NA1_4188289967,False,5,8,8,17,5,1,0,0,0,17582,7.6,20296,331,8,5,5,18,4,0,1,0,0,18902,7.6,21835,320
NA1_4188290778,False,9,12,3,15,2,0,1,1,0,20802,7.8,21921,323,3,3,9,15,4,1,0,0,0,17327,7.6,20659,337
NA1_4188293008,True,11,21,5,10,3,0,0,0,0,20389,7.6,20823,291,5,8,11,17,1,0,0,0,0,17936,7.0,18925,292
NA1_4188296516,True,7,5,8,16,2,0,0,0,0,17663,7.8,20497,272,8,3,7,16,0,1,0,0,0,17270,7.2,20212,233
NA1_4188296958,True,7,8,3,23,3,0,1,0,0,20523,8.2,22874,383,3,3,7,18,5,1,0,0,0,17258,7.6,21069,353
NA1_4188302047,False,10,11,8,20,3,0,0,0,0,20235,7.6,21198,318,8,10,10,19,0,0,1,0,0,19463,7.8,20904,315
NA1_4188304931,True,12,14,7,19,3,1,0,0,0,20528,7.4,21293,339,6,7,11,14,3,0,1,1,0,18791,7.2,18774,276
NA1_4188308551,True,10,13,2,15,3,1,1,1,0,22319,8.0,23285,334,2,4,10,26,1,0,0,0,0,16323,7.0,18685,307
NA1_4188312784,False,2,3,16,17,3,0,0,0,0,14947,6.6,16100,252,16,22,2,19,1,0,1,2,0,25068,8.0,22268,328
NA1_4188318521,False,7,8,9,19,2,1,0,0,0,17795,7.0,19249,306,9,12,7,15,2,0,0,0,0,18922,7.4,20010,283
NA1_4188320440,False,11,6,5,10,3,0,0,0,0,18931,7.6,21669,260,5,3,11,12,1,0,0,0,0,17631,7.6,20992,303
NA1_4188320551,False,6,8,4,20,4,1,0,0,0,18571,7.2,19082,308,4,7,6,14,2,0,0,0,0,16007,6.8,17246,252
NA1_4188323840,False,9,6,6,14,4,1,0,0,0,18518,7.8,21571,316,6,6,9,17,5,0,1,0,0,17604,7.4,20373,291
NA1_4188326555,True,3,0,7,14,3,1,1,0,0,17003,7.8,21991,348,7,9,3,17,1,0,0,0,0,19002,7.6,21861,341
NA1_4188327104,False,5,7,13,17,2,0,0,0,0,17189,6.6,17319,261,13,22,5,15,7,1,0,0,0,20654,7.6,21195,272
NA1_4188329035,True,14,9,7,14,3,1,0,0,0,21323,7.6,21557,299,7,6,14,13,1,0,0,0,0,17839,7.0,18287,243
